3080200, 98.0399, 58671
3041444, 97.8661, 58567
3041443, 97.7508, 58498
3041442, 97.5202, 58360
3041441, 97.3681, 58269
3041433, 97.3397, 58252
3041432, 97.2328, 58188
3041431, 97.1074, 58113
3041422, 97.074, 58093
3041421, 97.0272, 58065
3041413, 97.0022, 58050
3041411, 96.9988, 58048
3041404, 96.9938, 58045
3041403, 96.3805, 57678
3041402, 96.1416, 57535
3041401, 96.0597, 57486
3041400, 96.058, 57485
3041344, 96.0447, 57477
3041343, 95.2459, 56999
3041342, 94.1413, 56338
3041341, 93.5047, 55957
3041333, 93.3493, 55864
3041332, 93.0535, 55687
3041331, 92.4736, 55340
3041324, 92.35, 55266
3041323, 92.3466, 55264
3041322, 92.3416, 55261
3041321, 92.2113, 55183
3041314, 92.0609, 55093
3041313, 92.0592, 55092
3041312, 92.0576, 55091
3041311, 92.0559, 55090
3041304, 92.0425, 55082
3041303, 89.4758, 53546
3041302, 88.4899, 52956
3041301, 88.1657, 52762
3041300, 88.1423, 52748
3041244, 87.9551, 52636
3041243, 87.0311, 52083
3041242, 85.5138, 51175
3041241, 84.6599, 50664
3041234, 84.451, 50539
3041233, 84.4493, 50538
3041232, 84.0834, 50319
3041231, 83.435, 49931
3041224, 83.2562, 49824
3041223, 83.2528, 49822
3041222, 83.2462, 49818
3041221, 83.0958, 49728
3041214, 82.9337, 49631
3041213, 82.932, 49630
3041212, 82.9287, 49628
3041211, 82.9237, 49625
3041204, 82.8835, 49601
3041203, 79.6902, 47690
3041202, 78.3133, 46866
3041201, 77.9005, 46619
3041200, 77.8871, 46611
3041144, 77.6331, 46459
3041143, 76.9213, 46033
3041142, 75.5477, 45211
3041141, 74.8592, 44799
3041133, 74.6871, 44696
3041132, 74.276, 44450
3041131, 73.6494, 44075
3041124, 73.499, 43985
3041122, 73.4956, 43983
3041121, 73.3336, 43886
3041114, 73.1698, 43788
3041113, 73.1681, 43787
3041112, 73.1631, 43784
3041111, 73.1614, 43783
3041104, 73.128, 43763
3041103, 69.9347, 41852
3041102, 68.5861, 41045
3041101, 68.155, 40787
3041100, 68.1266, 40770
3041044, 67.8726, 40618
3041043, 67.2042, 40218
3041042, 66.1046, 39560
3041041, 65.463, 39176
3041034, 65.3025, 39080
3041033, 65.3009, 39079
3041032, 64.9449, 38866
3041031, 64.3785, 38527
3041024, 64.2381, 38443
3041022, 64.2331, 38440
3041021, 64.0576, 38335
3041012, 63.9206, 38253
3041011, 63.9156, 38250
3041004, 63.8989, 38240
3041003, 60.8024, 36387
3041002, 59.4472, 35576
3041001, 59.0161, 35318
3041000, 58.9877, 35301
3040944, 58.7103, 35135
3040943, 58.2658, 34869
3040942, 57.2916, 34286
3040941, 56.6933, 33928
3040934, 56.568, 33853
3040933, 56.5663, 33852
3040932, 56.2973, 33691
3040931, 55.8177, 33404
3040924, 55.6974, 33332
3040923, 55.6941, 33330
3040922, 55.6907, 33328
3040921, 55.5103, 33220
3040913, 55.3632, 33132
3040911, 55.3599, 33130
3040904, 55.3482, 33123
3040903, 52.6194, 31490
3040902, 51.2809, 30689
3040901, 50.8313, 30420
3040900, 50.8113, 30408
3040844, 50.5138, 30230
3040843, 50.1479, 30011
3040842, 49.299, 29503
3040841, 48.8796, 29252
3040834, 48.771, 29187
3040833, 48.7693, 29186
3040832, 48.5053, 29028
3040831, 48.0942, 28782
3040824, 48.0106, 28732
3040822, 48.009, 28731
3040821, 47.8519, 28637
3040813, 47.7499, 28576
3040811, 47.7483, 28575
3040804, 47.7433, 28572
3040803, 45.2969, 27108
3040802, 44.0737, 26376
3040801, 43.7161, 26162
3040800, 43.6876, 26145
3040744, 43.422, 25986
3040743, 43.1596, 25829
3040742, 42.5062, 25438
3040741, 42.2288, 25272
3040733, 42.1553, 25228
3040732, 41.9832, 25125
3040731, 41.6607, 24932
3040724, 41.5805, 24884
3040723, 41.5788, 24883
3040722, 41.5771, 24882
3040721, 41.4852, 24827
3040712, 41.3833, 24766
3040711, 41.3799, 24764
3040704, 41.3766, 24762
3040703, 39.246, 23487
3040702, 38.1548, 22834
3040701, 37.8073, 22626
3040700, 37.7855, 22613
3040644, 37.5148, 22451
3040643, 37.3126, 22330
3040642, 36.8297, 22041
3040641, 36.5724, 21887
3040634, 36.5039, 21846
3040633, 36.5022, 21845
3040632, 36.3301, 21742
3040631, 36.0878, 21597
3040622, 36.0193, 21556
3040621, 35.9424, 21510
3040613, 35.8772, 21471
3040611, 35.8755, 21470
3040604, 35.8638, 21463
3040603, 34.0023, 20349
3040602, 33.0498, 19779
3040601, 32.729, 19587
3040600, 32.7089, 19575
3040544, 32.495, 19447
3040543, 32.3179, 19341
3040542, 31.957, 19125
